confs/repo/confs.juniper-junos/conf_0;int_proxyarp_notset.juniper-junos.gawk;interface <proxy-arp> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_0;int_redirects_notset.juniper-junos.gawk;interface <redirects> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_0;int_unreachables_notset.juniper-junos.gawk;interface <unreachables> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_0;ipsec_oldercryptoalg_notset.juniper-junos.gawk;<older crypto algorithm> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_0;ntp_ip_set.juniper-junos.gawk;server 192.168.1.100 prefer;70;high;pass
confs/repo/confs.juniper-junos/conf_0;protocols_bgpgroupauth_set.juniper-junos.gawk;group cawk1  authentication-key x;30;high;pass
confs/repo/confs.juniper-junos/conf_0;protocols_bgpgroupauth_set.juniper-junos.gawk;group cawk  authentication-key x;27;high;pass
confs/repo/confs.juniper-junos/conf_0;protocols_bgpneighborauth_set.juniper-junos.gawk;neighbor 10.168.1.2  authentication-key x;33;high;pass
confs/repo/confs.juniper-junos/conf_0;protocols_bgpneighborauth_set.juniper-junos.gawk;neighbor 10.168.1.3  authentication-key x;36;high;pass
confs/repo/confs.juniper-junos/conf_0;protocols_lldpcdp_notset.juniper-junos.gawk;protocols lldp/cdp is not set;1;high;pass
confs/repo/confs.juniper-junos/conf_0;root_authentication_set.juniper-junos.gawk;root-authentication is not set;0;high;error
confs/repo/confs.juniper-junos/conf_0;routing_communitydefref_set.juniper-junos.gawk;public : routing def but not ref :community public ;124;info;error
confs/repo/confs.juniper-junos/conf_0;routing_ribgroupdefref_set.juniper-junos.gawk;all routings defs are refs and the reverse;0;high;pass
confs/repo/confs.juniper-junos/conf_0;services_forbidproto_notset.juniper-junos.gawk;services forbidden protocols are not set;0;high;pass
confs/repo/confs.juniper-junos/conf_0;services_ssh_set.juniper-junos.gawk;ssh;51;high;pass
confs/repo/confs.juniper-junos/conf_0;snmp_v1v2forbidcommunity_notset.juniper-junos.gawk;community public {;124;high;error
confs/repo/confs.juniper-junos/conf_0;snmp_v1v2_notset.juniper-junos.gawk;community public {;124;high;error
confs/repo/confs.juniper-junos/conf_0;snmp_v1v2rw_notset.juniper-junos.gawk;authorization write;125;high;error
confs/repo/confs.juniper-junos/conf_0;snmp_v3host_set.juniper-junos.gawk;target-address NomAdresse {;174;high;pass
confs/repo/confs.juniper-junos/conf_0;snmp_v3_set.juniper-junos.gawk;v3 {;130;high;pass
confs/repo/confs.juniper-junos/conf_0;snmp_v3user_set.juniper-junos.gawk;user NomUtilisateur {;133;high;pass
confs/repo/confs.juniper-junos/conf_1;aaa_config_set.juniper-junos.gawk;aaa config is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;aaa_rightorder_set.juniper-junos.gawk;aaa auth order is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;aaa_user_notset.juniper-junos.gawk;aaa forbidden users are not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;filter_defref_set.juniper-junos.gawk;trust-to-untrust : filter def but not ref :filter trust-to-untrust ;0;info;error
confs/repo/confs.juniper-junos/conf_1;firewall_enable_set.juniper-junos.gawk;firewall is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;int_directedbroadcast_notset.juniper-junos.gawk;unit 0 { <directed-broadcast> is set;11;high;error
confs/repo/confs.juniper-junos/conf_1;int_directedbroadcast_notset.juniper-junos.gawk;unit 0 { <directed-broadcast> is set;3;high;error
confs/repo/confs.juniper-junos/conf_1;int_proxyarp_notset.juniper-junos.gawk;interface <proxy-arp> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;int_redirects_notset.juniper-junos.gawk;interface <redirects> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;int_unreachables_notset.juniper-junos.gawk;interface <unreachables> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;ipsec_oldercryptoalg_notset.juniper-junos.gawk;<older crypto algorithm> is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;ntp_ip_set.juniper-junos.gawk;<ntp server ip> is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;protocols_bgpgroupauth_set.juniper-junos.gawk;bgp/group authentication-key is not set :group cawk1 ;30;high;error
confs/repo/confs.juniper-junos/conf_1;protocols_bgpgroupauth_set.juniper-junos.gawk;bgp/group authentication-key is not set :group cawk ;28;high;error
confs/repo/confs.juniper-junos/conf_1;protocols_bgpneighborauth_set.juniper-junos.gawk;bgp/neighbor authentication-key is not set :neighbor 10.168.1.2 ;32;high;error
confs/repo/confs.juniper-junos/conf_1;protocols_bgpneighborauth_set.juniper-junos.gawk;bgp/neighbor authentication-key is not set :neighbor 10.168.1.3 ;34;high;error
confs/repo/confs.juniper-junos/conf_1;protocols_lldpcdp_notset.juniper-junos.gawk;protocols lldp/cdp is not set;1;high;pass
confs/repo/confs.juniper-junos/conf_1;root_authentication_set.juniper-junos.gawk;root-authentication is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;routing_communitydefref_set.juniper-junos.gawk;all routings defs are refs and the reverse;0;high;pass
confs/repo/confs.juniper-junos/conf_1;routing_ribgroupdefref_set.juniper-junos.gawk;all routings defs are refs and the reverse;0;high;pass
confs/repo/confs.juniper-junos/conf_1;services_forbidproto_notset.juniper-junos.gawk;ftp ;50;high;error
confs/repo/confs.juniper-junos/conf_1;services_forbidproto_notset.juniper-junos.gawk;telnet;49;high;error
confs/repo/confs.juniper-junos/conf_1;services_ssh_set.juniper-junos.gawk;ssh service is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;snmp_v1v2forbidcommunity_notset.juniper-junos.gawk;snmp v1v2 forbidden communities are not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;snmp_v1v2_notset.juniper-junos.gawk;snmp v1v2 is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;snmp_v1v2rw_notset.juniper-junos.gawk;snmp v1v2 write is not set;0;high;pass
confs/repo/confs.juniper-junos/conf_1;snmp_v3host_set.juniper-junos.gawk;snmp v3 host is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;snmp_v3_set.juniper-junos.gawk;snmp v3 is not set;0;high;error
confs/repo/confs.juniper-junos/conf_1;snmp_v3user_set.juniper-junos.gawk;snmp v3 user is not set;0;high;error
confs/repo/confs.huawei-vrp/conf_0;aaa_config_set.huawei-vrp.gawk;aaa;32;high;pass
confs/repo/confs.huawei-vrp/conf_0;aaa_user_notset.huawei-vrp.gawk; local-user cawk privilege level 15;34;high;error
confs/repo/confs.huawei-vrp/conf_0;acl_configconsistency_set.huawei-vrp.gawk; == acl number 3000 rule_line_38 < rule 5 permit ip source 10.168.1.0 0.0.0.255 destination any> == action(permit) inoutgress(none) int(none) family(all) src(10.168.1.0/255.255.255.0) src_port(0/0) dst(any/any) dst_port(0/0) protocol(none) == acl number 3000 rule_line_39 < rule 10 deny ip source any destination any> == action(deny) inoutgress(none) int(none) family(all) src(any/any) src_port(0/0) dst(any/any) dst_port(0/0) protocol(none) == inconsistent rules;40;info;error
confs/repo/confs.huawei-vrp/conf_0;acl_configconsistency_set.huawei-vrp.gawk; == acl number 5000 rule_line_42 < rule 5 permit tcp source 10.168.1.0 0.0.0.255 destination any> == action(permit) inoutgress(none) int(none) family(all) src(10.168.1.0/255.255.255.0) src_port(0/0) dst(any/any) dst_port(0/0) protocol(tcp) == acl number 5000 rule_line_43 < rule 10 deny tcp source 10.168.1.0 0.0.0.255 destination any> == action(deny) inoutgress(none) int(none) family(all) src(10.168.1.0/255.255.255.0) src_port(0/0) dst(any/any) dst_port(0/0) protocol(tcp) == inconsistent rules;44;info;error
confs/repo/confs.huawei-vrp/conf_0;acl_defref_set.huawei-vrp.gawk;2000 : ref not def : acl 2000 inbound;0;high;error
confs/repo/confs.huawei-vrp/conf_0;acl_defref_set.huawei-vrp.gawk;2001 : ref not def :snmp-agent community write cawk1 mib-view isoview02 acl 2001;0;high;error
confs/repo/confs.huawei-vrp/conf_0;acl_defref_set.huawei-vrp.gawk;3000 : def not ref :acl number 3000;0;info;error
confs/repo/confs.huawei-vrp/conf_0;acl_defref_set.huawei-vrp.gawk;5000 : def not ref :acl number 5000;0;info;error
confs/repo/confs.huawei-vrp/conf_0;acl_defref_set.huawei-vrp.gawk;7000 : ref not def : acl 7000 outbound;0;high;error
confs/repo/confs.huawei-vrp/conf_0;acl_defref_set.huawei-vrp.gawk;8000 : ref not def : packet-filter inbound acl 8000;0;high;error
confs/repo/confs.huawei-vrp/conf_0;global_http_notset.huawei-vrp.gawk;http server enable;13;high;error
confs/repo/confs.huawei-vrp/conf_0;global_lldp_notset.huawei-vrp.gawk;lldp is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;global_rcmd_notset.huawei-vrp.gawk;rcmd server enable;14;high;error
confs/repo/confs.huawei-vrp/conf_0;int_arpproxy_notset.huawei-vrp.gawk;interface <arp proxy> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;int_directbroadcast_notset.huawei-vrp.gawk;interface <direct-broadcast> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;int_ipredirects_notset.huawei-vrp.gawk;interface <ip redirects> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;int_lldp_notset.huawei-vrp.gawk;interface <lldp enable> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;ipsec_oldercryptoalg_notset.huawei-vrp.gawk;<older crypto algorithm> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;ntp_ip_set.huawei-vrp.gawk;ntp-service unicast-server 10.0.0.0;16;high;pass
confs/repo/confs.huawei-vrp/conf_0;routing_defref_set.huawei-vrp.gawk;need_send : ref not def :  import-route ospf 100 route-policy need_send;0;high;error
confs/repo/confs.huawei-vrp/conf_0;routing_defref_set.huawei-vrp.gawk;no_need_send_bad : ref not def : if-match ip-prefix no_need_send_bad;0;high;error
confs/repo/confs.huawei-vrp/conf_0;routing_defref_set.huawei-vrp.gawk;no_need_send : def not ref :ip ip-prefix no_need_send index 10 permit 10.10.10.10 32;0;info;error
confs/repo/confs.huawei-vrp/conf_0;routing_defref_set.huawei-vrp.gawk;no_need_send_new : def not ref :route-policy no_need_send_new deny node 10;0;info;error
confs/repo/confs.huawei-vrp/conf_0;routing_defref_set.huawei-vrp.gawk;no_need_send_policy : def not ref :route-policy no_need_send_policy permit node 20;0;info;error
confs/repo/confs.huawei-vrp/conf_0;snmp_v1v2forbidcommunity_notset.huawei-vrp.gawk;snmp-agent community write public;26;high;error
confs/repo/confs.huawei-vrp/conf_0;snmp_v1v2_notset.huawei-vrp.gawk;snmp-agent community read cawk mib-view isoview01 acl 2001;27;high;error
confs/repo/confs.huawei-vrp/conf_0;snmp_v1v2_notset.huawei-vrp.gawk;snmp-agent community write cawk1 mib-view isoview02 acl 2001;28;high;error
confs/repo/confs.huawei-vrp/conf_0;snmp_v1v2_notset.huawei-vrp.gawk;snmp-agent community write public;26;high;error
confs/repo/confs.huawei-vrp/conf_0;snmp_v1v2rw_notset.huawei-vrp.gawk;snmp-agent community write cawk1 mib-view isoview02 acl 2001;28;high;error
confs/repo/confs.huawei-vrp/conf_0;snmp_v1v2rw_notset.huawei-vrp.gawk;snmp-agent community write public;26;high;error
confs/repo/confs.huawei-vrp/conf_0;snmpview_defref_set.huawei-vrp.gawk;isoview02 : ref not def :snmp-agent community write cawk1 mib-view isoview02 acl 2001;0;high;error
confs/repo/confs.huawei-vrp/conf_0;snmpview_defref_set.huawei-vrp.gawk;isoview03 : def not ref :snmp-agent mib-view isoview03 include system;0;info;error
confs/repo/confs.huawei-vrp/conf_0;ssh_setup_set.huawei-vrp.gawk;<ssh server> is not set;0;high;error
confs/repo/confs.huawei-vrp/conf_0;userinterfacevty_aaa_set.huawei-vrp.gawk;user-interface vty authentication-mode aaa are set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;userinterfacevty_aclin_set.huawei-vrp.gawk;user-interface vty acl inbound are set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;userinterfacevty_aclout_set.huawei-vrp.gawk;user-interface vty acl outbound are set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;userinterfacevty_sshin_set.huawei-vrp.gawk;user-interface vty ssh inbound are set;0;high;pass
confs/repo/confs.huawei-vrp/conf_0;userinterfacevty_sshout_set.huawei-vrp.gawk;user-interface vty ssh outbound are set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;aaa_config_set.huawei-vrp.gawk;aaa config is not set;0;high;error
confs/repo/confs.huawei-vrp/conf_1;aaa_user_notset.huawei-vrp.gawk;aaa not forbidden users are set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;acl_configconsistency_set.huawei-vrp.gawk; == acl number 3000 rule_line_23 < rule 5 permit tcp source 10.168.1.0 0.0.0.255 destination any> == action(permit) inoutgress(none) int(none) family(all) src(10.168.1.0/255.255.255.0) src_port(0/0) dst(any/any) dst_port(0/0) protocol(tcp) == acl number 3000 rule_line_24 < rule 10 deny ip source any destination any> == action(deny) inoutgress(none) int(none) family(all) src(any/any) src_port(0/0) dst(any/any) dst_port(0/0) protocol(none) == inconsistent rules;25;info;error
confs/repo/confs.huawei-vrp/conf_1;acl_configconsistency_set.huawei-vrp.gawk;acl number 3001 has no redundant/inconsistent rules;27;info;pass
confs/repo/confs.huawei-vrp/conf_1;acl_defref_set.huawei-vrp.gawk;3001 : def not ref :acl number 3001;0;info;error
confs/repo/confs.huawei-vrp/conf_1;global_http_notset.huawei-vrp.gawk;http server is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;global_lldp_notset.huawei-vrp.gawk;lldp is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;global_rcmd_notset.huawei-vrp.gawk;rcmd server is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;int_arpproxy_notset.huawei-vrp.gawk;interface <arp proxy> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;int_directbroadcast_notset.huawei-vrp.gawk;interface <direct-broadcast> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;int_ipredirects_notset.huawei-vrp.gawk;interface <ip redirects> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;int_lldp_notset.huawei-vrp.gawk;interface <lldp enable> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;ipsec_oldercryptoalg_notset.huawei-vrp.gawk;<older crypto algorithm> is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;ntp_ip_set.huawei-vrp.gawk;ntp server is not set;0;high;error
confs/repo/confs.huawei-vrp/conf_1;routing_defref_set.huawei-vrp.gawk;all routings defs are refs and the reverse;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;snmp_v1v2forbidcommunity_notset.huawei-vrp.gawk;snmp v1v2 do not use forbidden communities;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;snmp_v1v2_notset.huawei-vrp.gawk;snmp v1v2 is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;snmp_v1v2rw_notset.huawei-vrp.gawk;snmp v1v2 write mode is not set;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;snmpview_defref_set.huawei-vrp.gawk;all snmps defs are refs and the reverse;0;high;pass
confs/repo/confs.huawei-vrp/conf_1;ssh_setup_set.huawei-vrp.gawk;ssh server enable;13;high;pass
confs/repo/confs.huawei-vrp/conf_1;userinterfacevty_aaa_set.huawei-vrp.gawk;user-interface vty 0 4 : authentication-mode aaa missing;15;high;error
confs/repo/confs.huawei-vrp/conf_1;userinterfacevty_aclin_set.huawei-vrp.gawk;user-interface vty 0 4 : acl inbound missing;15;high;error
confs/repo/confs.huawei-vrp/conf_1;userinterfacevty_aclout_set.huawei-vrp.gawk;user-interface vty 0 4 : acl outbound missing;15;high;error
confs/repo/confs.huawei-vrp/conf_1;userinterfacevty_sshin_set.huawei-vrp.gawk;user-interface vty 0 4 : ssh inbound is not set;15;high;error
confs/repo/confs.huawei-vrp/conf_1;userinterfacevty_sshout_set.huawei-vrp.gawk;user-interface vty 0 4 : ssh outbound is not set;15;high;error
confs/repo/confs.fortinet-fortios/conf_0;aaa_config_set.fortinet.gawk;config user tacacs+;144;high;pass
confs/repo/confs.fortinet-fortios/conf_0;aaa_user_notset.fortinet.gawk;    edit "TAC";151;high;error
confs/repo/confs.fortinet-fortios/conf_0;aaa_user_notset.fortinet.gawk;    edit "toto";145;high;error
confs/repo/confs.fortinet-fortios/conf_0;fw_allall_notset.fortinet-fortios.gawk;firewall has no rule src=all dst=all service=all action=accept;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;fw_forbidproto_notset.fortinet-fortios.gawk;firewall has no forbidden protocols;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;fw_lastrule_set.fortinet-fortios.gawk;firewall has last rule src=all dst=all service=all action=deny;67;high;pass
confs/repo/confs.fortinet-fortios/conf_0;global_lldp_notset.fortinet-fortios.gawk;no mgnt interface is set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;global_sourcerouting_notset.fortinet-fortios.gawk;set source-routing enable;7;high;error
confs/repo/confs.fortinet-fortios/conf_0;int_icmpredirect_notset.fortinet-fortios.gawk;edit "management" set icmp-redirect enable;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;int_icmpunreachable_notset.fortinet-fortios.gawk;edit "management" set icmp-unreachable enable;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;int_lldp_notset.fortinet-fortios.gawk;no interface with <lldp>;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;int_mgntforbidallow_notset.fortinet-fortios.gawk;edit "managementport" set allowaccess ping https ssh telnet;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;int_mgntforbidallow_notset.fortinet-fortios.gawk;edit "management" set allowaccess ssh https;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;int_mgnt_set.fortinet-fortios.gawk;edit "management";23;high;pass
confs/repo/confs.fortinet-fortios/conf_0;int_mgnt_set.fortinet-fortios.gawk;edit "managementport";31;high;pass
confs/repo/confs.fortinet-fortios/conf_0;int_proxyarp_notset.fortinet-fortios.gawk;edit "management" set proxy-arp enable;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;ipsec_ikev1_notset.fortinet-fortios.gawk;set version v1;112;high;error
confs/repo/confs.fortinet-fortios/conf_0;ipsec_oldercryptoalg_notset.fortinet-fortios.gawk;<older crypto algorithm> is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;ntp_enablestatus_set.fortinet.gawk;ntp enable status is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;ntp_server_set.fortinet-fortios.gawk;ntp server is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;pwd_expirealways_notset.fortinet-fortios.gawk;<password-expire = always> is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;snmp_v1v2forbidcommunity_notset.fortinet-fortios.gawk;set name "public";118;high;error
confs/repo/confs.fortinet-fortios/conf_0;snmp_v1v2_notset.fortinet-fortios.gawk;set name "public";118;high;error
confs/repo/confs.fortinet-fortios/conf_0;snmp_v1v2rw_notset.fortinet-fortios.gawk;set access write;120;high;error
confs/repo/confs.fortinet-fortios/conf_0;snmp_v3host_set.fortinet-fortios.gawk;set notify-hosts 192.168.1.100;18;high;pass
confs/repo/confs.fortinet-fortios/conf_0;snmp_v3user_set.fortinet-fortios.gawk;edit "private";125;high;pass
confs/repo/confs.fortinet-fortios/conf_0;snmp_v3user_set.fortinet-fortios.gawk;edit "snmpUser";11;high;pass
confs/repo/confs.fortinet-fortios/conf_0;ssh_setup_set.fortinet-fortios.gawk;<ssh server> is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_0;ssh_versionv1_notset.fortinet-fortios.gawk;<ssh server> is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_0;syslogd_enable_set.fortinet-fortios.gawk;edit 1 : syslogd is enable;93;high;pass
confs/repo/confs.fortinet-fortios/conf_0;syslogd_enable_set.fortinet-fortios.gawk;edit 2 : syslogd is no enable;99;high;error
confs/repo/confs.fortinet-fortios/conf_1;aaa_config_set.fortinet.gawk;<aaa config> is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_1;aaa_user_notset.fortinet.gawk;aaa forbidden users are not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;fw_allall_notset.fortinet-fortios.gawk;firewall has rule src=all dst=all service=all action=accept;53;high;error
confs/repo/confs.fortinet-fortios/conf_1;fw_forbidproto_notset.fortinet-fortios.gawk;set service "HTTP";63;high;error
confs/repo/confs.fortinet-fortios/conf_1;fw_lastrule_set.fortinet-fortios.gawk;firewall has not last rule src=all dst=all service=all action=deny;68;high;error
confs/repo/confs.fortinet-fortios/conf_1;global_lldp_notset.fortinet-fortios.gawk;no mgnt interface is set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;global_sourcerouting_notset.fortinet-fortios.gawk;no mgnt interface is set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;int_icmpredirect_notset.fortinet-fortios.gawk;no interface with <icmp-redirect>;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;int_icmpunreachable_notset.fortinet-fortios.gawk;no interface with <icmp-unreachable>;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;int_lldp_notset.fortinet-fortios.gawk;no interface with <lldp>;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;int_mgntforbidallow_notset.fortinet-fortios.gawk;mngt interface without forbidden protocols;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;int_mgnt_set.fortinet-fortios.gawk;no mgnt interface is set;0;high;error
confs/repo/confs.fortinet-fortios/conf_1;int_proxyarp_notset.fortinet-fortios.gawk;no interface with <proxy-arp>;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;ipsec_ikev1_notset.fortinet-fortios.gawk;ikev1 is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;ipsec_oldercryptoalg_notset.fortinet-fortios.gawk;<older crypto algorithm> is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;ntp_enablestatus_set.fortinet.gawk;set status enable;11;high;pass
confs/repo/confs.fortinet-fortios/conf_1;ntp_server_set.fortinet-fortios.gawk;set server cawk;16;high;pass
confs/repo/confs.fortinet-fortios/conf_1;pwd_expirealways_notset.fortinet-fortios.gawk;set password-expire "always";7;high;error
confs/repo/confs.fortinet-fortios/conf_1;snmp_v1v2forbidcommunity_notset.fortinet-fortios.gawk;snmp v1v2 communities are not forbiden;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;snmp_v1v2_notset.fortinet-fortios.gawk;snmp v1v2 is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;snmp_v1v2rw_notset.fortinet-fortios.gawk;snmp v1v2 is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;snmp_v3host_set.fortinet-fortios.gawk;<snmp v3 host> is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_1;snmp_v3user_set.fortinet-fortios.gawk;<snmp v3 user> is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_1;ssh_setup_set.fortinet-fortios.gawk;<ssh server> is not set;0;high;error
confs/repo/confs.fortinet-fortios/conf_1;ssh_versionv1_notset.fortinet-fortios.gawk;<ssh server> is not set;0;high;pass
confs/repo/confs.fortinet-fortios/conf_1;syslogd_enable_set.fortinet-fortios.gawk;edit 1 : syslogd is enable;94;high;pass
confs/repo/confs.nokia-sros/conf_0;aaa_accounting_set.nokia-sros.gawk;accounting;89;high;pass
confs/repo/confs.nokia-sros/conf_0;aaa_authorization_set.nokia-sros.gawk;authorization;90;high;pass
confs/repo/confs.nokia-sros/conf_0;aaa_config_set.nokia-sros.gawk;tacplus;88;high;pass
confs/repo/confs.nokia-sros/conf_0;aaa_user_notset.nokia-sros.gawk;user "cawk2";61;high;error
confs/repo/confs.nokia-sros/conf_0;aaa_user_notset.nokia-sros.gawk;user "cawk";50;high;error
confs/repo/confs.nokia-sros/conf_0;fw_allallmgnt_notset.nokia-sros.gawk;ip-filter allall rules not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;fw_defaultpermitmgnt_notset.nokia-sros.gawk;ip-filter default permit is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;int_directedbroadcast_notset.nokia-sros.gawk;interface <ip directed-broadcast> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;int_icmpunreachable_notset.nokia-sros.gawk;interface <ip icmp-unreachable> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;int_ipredirects_notset.nokia-sros.gawk;interface <ip redirects> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;int_lldp_notset.nokia-sros.gawk;interface <lldp> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;int_proxyarp_notset.nokia-sros.gawk;interface <ip proxy-arp> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;int_sourceroute_notset.nokia-sros.gawk;interface <ip source-route> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;ipsec_oldercryptoalg_notset.nokia-sros.gawk;                    authentication hash md5 e14672e71d3e96e7a1e19472527ee969 privacy none;46;high;error
confs/repo/confs.nokia-sros/conf_0;lldp_system_notset.nokia-sros.gawk;<lldp> is not set;0;high;pass
confs/repo/confs.nokia-sros/conf_0;login_forbidproto_notset.nokia-sros.gawk;ftp;10;high;error
confs/repo/confs.nokia-sros/conf_0;login_forbidproto_notset.nokia-sros.gawk;telnet;13;high;error
confs/repo/confs.nokia-sros/conf_0;login_ssh_set.nokia-sros.gawk;ssh ;17;high;pass
confs/repo/confs.nokia-sros/conf_0;ntp_ip_set.nokia-sros.gawk;server 10.168.1.1;6;high;pass
confs/repo/confs.nokia-sros/conf_0;snmp_v1v2forbidcommunity_notset.nokia-sros.gawk;community "public" hash2 r version both;72;high;error
confs/repo/confs.nokia-sros/conf_0;snmp_v1v2_notset.nokia-sros.gawk;community "cawk" hash2 rwa version both;71;high;error
confs/repo/confs.nokia-sros/conf_0;snmp_v1v2rw_notset.nokia-sros.gawk;community "cawk" hash2 rwa version both;71;high;error
confs/repo/confs.nokia-sros/conf_0;snmp_v3host_set.nokia-sros.gawk;trap-server myTrapServer;81;high;pass
confs/repo/confs.nokia-sros/conf_0;snmp_v3user_set.nokia-sros.gawk;user myUser;75;high;pass
confs/repo/confs.nokia-sros/conf_0;ssh_setup_set.nokia-sros.gawk;<ssh server> is not set;0;high;error
confs/repo/confs.nokia-sros/conf_1;aaa_accounting_set.nokia-sros.gawk;aaa accounting is not set;0;high;error
confs/repo/confs.nokia-sros/conf_1;aaa_authorization_set.nokia-sros.gawk;aaa authorization is not set;0;high;error
confs/repo/confs.nokia-sros/conf_1;aaa_config_set.nokia-sros.gawk;aaa config is not set;0;high;error
confs/repo/confs.nokia-sros/conf_1;aaa_user_notset.nokia-sros.gawk;aaa forbidden users are not set;0;high;pass
confs/repo/confs.nokia-sros/conf_1;fw_allallmgnt_notset.nokia-sros.gawk;ip-filter allall rule is set;16;high;error
confs/repo/confs.nokia-sros/conf_1;fw_allallmgnt_notset.nokia-sros.gawk;ip-filter allall rule is set;21;high;error
confs/repo/confs.nokia-sros/conf_1;fw_defaultpermitmgnt_notset.nokia-sros.gawk;default-action permit;0;high;error
confs/repo/confs.nokia-sros/conf_1;int_directedbroadcast_notset.nokia-sros.gawk;interface FastEthernet1 ip directed-broadcast;31;high;error
confs/repo/confs.nokia-sros/conf_1;int_directedbroadcast_notset.nokia-sros.gawk;interface FastEthernet2 ip directed-broadcast;34;high;error
confs/repo/confs.nokia-sros/conf_1;int_icmpunreachable_notset.nokia-sros.gawk;interface <ip icmp-unreachable> is not set;0;high;pass
